hijo_fecha_nacimiento,hijo_genero,madre_nacionalidad,padre_nacionalidad,madre_tipo_documento,padre_tipo_documento
2019-01-04,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,,Paraguay,DNI,
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Femenino,Perú,Perú,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,,DNI,
2019-01-04,Masculino,China,,PAS,PAS
2019-01-04,Masculino,,,DNI,
2019-01-04,Masculino,Perú,Perú,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Paraguay,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Paraguay,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Masculino,Argentina,,DNI,
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,,DNI,
2019-01-04,Masculino,Bolivia,Argentina,DNI,DNI
2019-01-04,Masculino,,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,,Argentina,DNI,DNI
2019-01-04,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,,Desconocida,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Masculino,,Argentina,DNI,DNI
2019-01-04,Femenino,Paraguay,Paraguay,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Venezuela,Venezuela,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Paraguay,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Bolivia,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,,Bolivia,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,,Argentina,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Bolivia,Paraguay,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,,DNI,
2019-01-04,Masculino,,,DNI,
2019-01-04,Masculino,Argentina,,DNI,DNI
2019-01-04,Femenino,Venezuela,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,,,DNI,
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,Paraguay,Argentina,DNI,DNI
2019-01-04,Femenino,Desconocida,,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Bolivia,Bolivia,DNI,C.BOL
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,Argentina,DNI,DNI
2019-01-04,Masculino,Bolivia,Perú,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,Paraguay,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Desconocida,DNI,DNI
2019-01-04,Masculino,Argentina,Uruguay,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Femenino,Desconocida,,DNI,
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Argentina,,DNI,
2019-01-04,Masculino,,,DNI,
2019-01-04,Femenino,Desconocida,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Venezuela,Venezuela,PAS,PAS
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Perú,Perú,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,,,C.PAR,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Femenino,,,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Colombia,Argentina,DNI,DNI
2019-01-04,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,,Perú,DNI,DNI
2019-01-04,Masculino,Argentina,,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Perú,Argentina,DNI,DNI
2019-01-04,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-04,Femenino,,Bolivia,DNI,DNI
2019-01-04,Femenino,,,DNI,
2019-01-04,Femenino,,,,
2019-01-04,Femenino,Argentina,Argentina,DNI,DNI
2019-01-04,Masculino,Argentina,Argentina,DNI,DNI
2019-01-04,Femenino,Bolivia,Perú,DNI,DNI
2019-01-04,Masculino,,,DNI,DNI
2019-01-05,Masculino,India,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,,Argentina,DNI,DNI
2019-01-05,Masculino,,,DNI,
2019-01-05,Masculino,Argentina,,DNI,DNI
2019-01-05,Femenino,Paraguay,Paraguay,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,,Argentina,DNI,DNI
2019-01-05,Femenino,,,DNI,
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,
2019-01-05,Masculino,,Argentina,DNI,DNI
2019-01-05,Femenino,Venezuela,,PAS,
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,
2019-01-05,Masculino,Argentina,Paraguay,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,No declara,,,PAS,PAS
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Paraguay,Argentina,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,,,DNI,
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Bolivia,Argentina,DNI,DNI
2019-01-05,Masculino,,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Bolivia,Argentina,DNI,C.BOL
2019-01-05,Masculino,,,DNI,
2019-01-05,Masculino,,,DNI,C.PAR
2019-01-05,Femenino,Argentina,,DNI,C.BOL
2019-01-05,Masculino,,,PAS,PAS
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Masculino,Argentina,,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Desconocida,Argentina,DNI,C.BOL
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Bolivia,Bolivia,C.BOL,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Desconocida,-,DNI,DNI
2019-01-05,Femenino,Argentina,Desconocida,DNI PERU,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Venezuela,Venezuela,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Femenino,,Argentina,DNI,DNI
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Paraguay,Paraguay,DNI,DNI
2019-01-05,Masculino,,,DNI,DNI
2019-01-05,Masculino,Rusia,Rusia,PAS,PAS
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,,DNI,DNI
2019-01-05,Femenino,China,,PAS,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Desconocida,,DNI,
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,
2019-01-05,Femenino,Bolivia,Bolivia,C.BOL,C.BOL
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Bolivia,,C.BOL,
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,,DNI,C.BOL
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Masculino,,Argentina,DNI,DNI
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Masculino,Bolivia,Bolivia,C.BOL,C.BOL
2019-01-05,Masculino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Masculino,,Desconocida,DNI,DNI
2019-01-05,Femenino,Argentina,Argentina,DNI,DNI
2019-01-05,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-05,Femenino,Desconocida,,DNI,
2019-01-05,Femenino,,,DNI,DNI
2019-01-05,Masculino,,,DNI,PAS
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,,,DNI,DNI
2019-01-06,Masculino,Argentina,Desconocida,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Masculino,Bolivia,Argentina,DNI,DNI
2019-01-06,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Paraguay,Argentina,DNI,DNI
2019-01-06,Masculino,,,PAS,PAS
2019-01-06,Femenino,Argentina,,PAS,PAS
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,China,China,PAS,PAS
2019-01-06,Masculino,Desconocida,,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,,,PAS,PAS
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Paraguay,Paraguay,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Bolivia,Bolivia,DNI,C.BOL
2019-01-06,Femenino,Desconocida,,DNI,DNI
2019-01-06,Masculino,Argentina,Desconocida,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Desconocida,Argentina,DNI,DNI
2019-01-06,Femenino,,,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,,,,
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,Paraguay,DNI,DNI
2019-01-06,Masculino,,Desconocida,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,,Argentina,DNI,DNI
2019-01-06,Femenino,Cuba,Cuba,PAS,PAS
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Perú,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,,,DNI,DNI
2019-01-06,Femenino,,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Paraguay,Paraguay,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,Desconocida,,DNI,DNI
2019-01-06,Femenino,Desconocida,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Femenino,,Argentina,DNI,DNI
2019-01-06,Femenino,,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Argentina,,,
2019-01-06,Masculino,Desconocida,,DNI,DNI
2019-01-06,Masculino,,Desconocida,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Perú,,DNI PERU,DNI
2019-01-06,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Femenino,Desconocida,Argentina,DNI,DNI
2019-01-06,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-06,Masculino,,,DNI,DNI
2019-01-06,Femenino,Perú,Perú,DNI,DNI
2019-01-06,Femenino,Desconocida,Desconocida,DNI,DNI
2019-01-06,Masculino,Argentina,,DNI,DNI
2019-01-06,Femenino,,,DNI,DNI
2019-01-06,Masculino,Desconocida,,DNI,DNI
2019-01-06,Femenino,Argentina,Argentina,DNI,DNI
2019-01-06,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Desconocida,Desconocida,DNI,DNI
2019-01-07,Masculino,China,China,PAS,PAS
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Paraguay,Paraguay,DNI,DNI
2019-01-07,Masculino,,Argentina,DNI,DNI
2019-01-07,Femenino,Desconocida,Bolivia,DNI,C.BOL
2019-01-07,Femenino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,,,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,,,DNI,DNI
2019-01-07,Masculino,Bolivia,Bolivia,DNI,DNI
2019-01-07,Masculino,,,DNI,DNI
2019-01-07,Masculino,,,DNI,DNI
2019-01-07,Femenino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Argentina,,DNI,DNI
2019-01-07,Femenino,Paraguay,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Bolivia,Bolivia,DNI,DNI
2019-01-07,Masculino,,Desconocida,DNI,DNI
2019-01-07,Masculino,Argentina,Desconocida,DNI,DNI
2019-01-07,Masculino,,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,,,DNI,DNI
2019-01-07,Masculino,,,DNI,
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Desconocida,Desconocida,C.BOL,C.BOL
2019-01-07,Femenino,,,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,,,DNI,DNI
2019-01-07,Femenino,,,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Masculino,Argentina,Argentina,DNI,DNI
2019-01-07,Femenino,Desconocida,,DNI,DNI
2019-01-07,Femenino,Desconocida,,DNI,DNI
2019-01-07,Masculino,Desconocida,,DNI,
2019-01-07,Femenino,Uruguay,Desconocida,,DNI
2019-01-07,Masculino,Paraguay,Paraguay,DNI,DNI
2019-01-07,Masculino,Argentina,Brasil,DNI,DNI
2019-01-07,Masculino,,,,
